item_id,model,tugas,penilai,benar,latensi_ms,biaya_usd,tokens_out,cap_token,dijalankan_pada
id-w5-006,sahabatai-1-llama3-q4km-local,terbuka,open-py1,1,387,,2,600,2026-08-14T23:20:07+0700
id-w5-006,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,0,727,,2,600,2026-08-15T16:41:20+0700
id-w5-006,seed-2.0-mini,terbuka,open-py1,0,2449,0.0001501000,321,4000,2026-08-20T02:19:19+0700
id-w5-006,solar-pro4,terbuka,open-py1,1,82678,0.0000073800,3,600,2026-08-14T08:58:25+0700
id-w5-007,claude-haiku-4.5,terbuka,open-py1,0,1867,0.0003700000,15,600,2026-08-14T06:41:02+0700
id-w5-007,deepseek-v4-flash-0731,terbuka,open-py1,0,1585,0.0000474600,60,600,2026-08-14T02:49:44+0700
id-w5-007,gemma-4-31b,terbuka,open-py1,1,889,0.0000258000,3,600,2026-08-13T14:57:01+0700
id-w5-007,gpt-5.6-luna,terbuka,open-py1,1,2169,0.0000582000,62,600,2026-08-14T06:49:12+0700
id-w5-007,hunyuan-a13b,terbuka,open-py1,0,1523,0.0000412700,11,600,2026-08-14T06:52:12+0700
id-w5-007,ling-3.0-flash,terbuka,open-py1,1,1507,0.0000177954,248,2400,2026-08-14T06:46:56+0700
id-w5-007,llama-3-1-8b-q4km-local,terbuka,open-py1,0,1002,,41,600,2026-08-15T16:27:00+0700
id-w5-007,mistral-small-3-2501,terbuka,open-py1,0,894,0.0000115400,3,600,2026-08-13T14:55:03+0700
id-w5-007,qwen3-30b-a3b-2507,terbuka,open-py1,0,552,0.0000263000,3,600,2026-08-14T02:55:51+0700
id-w5-007,sahabatai-1-llama3-q4km-local,terbuka,open-py1,1,324,,4,600,2026-08-14T23:20:09+0700
id-w5-007,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,0,842,,3,600,2026-08-15T16:41:22+0700
id-w5-007,seed-2.0-mini,terbuka,open-py1,1,7362,0.0003588000,834,4000,2026-08-20T02:19:28+0700
id-w5-007,solar-pro4,terbuka,open-py1,1,49168,0.0000085800,4,600,2026-08-14T08:59:15+0700
id-w5-010,claude-haiku-4.5,terbuka,open-py1,0,1250,0.0002830000,7,600,2026-08-14T06:41:09+0700
id-w5-010,deepseek-v4-flash-0731,terbuka,open-py1,1,9706,0.0000826200,416,600,2026-08-14T02:50:55+0700
id-w5-010,gemma-4-31b,terbuka,open-py1,1,8761,0.0000158500,3,600,2026-08-13T14:57:21+0700
id-w5-010,gpt-5.6-luna,terbuka,open-py1,1,2876,0.0001003000,137,600,2026-08-14T06:49:28+0700
id-w5-010,hunyuan-a13b,terbuka,open-py1,0,1368,0.0000318100,3,600,2026-08-14T06:52:20+0700
id-w5-010,ling-3.0-flash,terbuka,open-py1,1,1058,0.0000115710,110,600,2026-08-14T06:44:00+0700
id-w5-010,llama-3-1-8b-q4km-local,terbuka,open-py1,0,471,,5,600,2026-08-15T16:27:05+0700
id-w5-010,mistral-small-3-2501,terbuka,open-py1,0,816,0.0000115300,21,600,2026-08-13T14:55:08+0700
id-w5-010,qwen3-30b-a3b-2507,terbuka,open-py1,0,407,0.0000111240,3,600,2026-08-14T02:55:57+0700
id-w5-010,sahabatai-1-llama3-q4km-local,terbuka,open-py1,0,330,,5,600,2026-08-14T23:20:13+0700
id-w5-010,sea-lion-v4-5-e2b-q4km-local,terbuka,open-py1,0,981,,3,600,2026-08-15T16:41:28+0700
id-w5-010,seed-2.0-mini,terbuka,open-py1,0,5812,0.0003586000,841,4000,2026-08-20T02:19:53+0700
id-w5-010,solar-pro4,terbuka,open-py1,0,101687,0.0000075600,3,600,2026-08-14T09:02:45+0700
